timestamp,group_id,group_voltage,connect_state,cell_id,cell_voltage,cell_current,cell_temperature,cell_status
2024-12-14 04:19:20,1,11.96443,1,3,3.91197,0,37.59766,0
2024-12-14 04:19:20,2,12.37249,0,1,4.020787,0,236.8164,3
2024-12-14 04:19:20,2,12.37249,0,2,4.10784,0,236.8164,3
2024-12-14 04:19:20,2,12.37249,0,3,4.243862,0,236.8164,3
2024-12-14 04:19:20,3,0,0,1,0,0,114.7461,3
2024-12-14 04:19:20,3,0,0,2,0,0,114.7461,3
2024-12-14 04:19:20,3,0,0,3,0,0,114.7461,3
2024-12-14 04:19:22,1,11.96443,1,1,3.97726,0,37.10938,0
2024-12-14 04:19:22,1,11.96443,1,2,4.086077,0,37.10938,0
2024-12-14 04:19:22,1,11.96443,1,3,3.901088,0,37.10938,0
2024-12-14 04:19:22,2,12.38881,0,1,4.026227,0,202.1484,3
2024-12-14 04:19:22,2,12.38881,0,2,4.113282,0,202.1484,3
2024-12-14 04:19:22,2,12.38881,0,3,4.249302,0,202.1484,3
2024-12-14 04:19:22,3,0,0,1,0,0,7.8125,2
2024-12-14 04:19:22,3,0,0,2,0,0,7.8125,2
2024-12-14 04:19:22,3,0,0,3,0,0,7.8125,2
2024-12-14 04:19:24,1,11.98075,1,1,3.97726,0,37.59766,0
2024-12-14 04:19:24,1,11.98075,1,2,4.086077,0,37.59766,0
2024-12-14 04:19:24,1,11.98075,1,3,3.91741,0,37.59766,0
2024-12-14 04:19:24,2,12.38881,0,1,4.031669,0,187.9883,3
2024-12-14 04:19:24,2,12.38881,0,2,4.107841,0,187.9883,3
2024-12-14 04:19:24,2,12.38881,0,3,4.249302,0,187.9883,3
2024-12-14 04:19:24,3,0,0,1,0,0,71.77734,3
2024-12-14 04:19:24,3,0,0,2,0,0,71.77734,3
2024-12-14 04:19:24,3,0,0,3,0,0,71.77734,3
2024-12-14 04:19:26,1,11.96443,1,1,3.97726,0,37.10938,0
2024-12-14 04:19:26,1,11.96443,1,2,4.075195,0,37.10938,0
2024-12-14 04:19:26,1,11.96443,1,3,3.91197,0,37.10938,0
2024-12-14 04:19:26,2,12.37249,0,1,4.020787,0,240.7227,3
2024-12-14 04:19:26,2,12.37249,0,2,4.10784,0,240.7227,3
2024-12-14 04:19:26,2,12.37249,0,3,4.243862,0,240.7227,3
2024-12-14 04:19:26,3,0,0,1,0,0,105.4688,3
2024-12-14 04:19:26,3,0,0,2,0,0,105.4688,3
2024-12-14 04:19:26,3,0,0,3,0,0,105.4688,3
2024-12-14 04:19:29,1,11.96443,1,1,3.97726,0,37.59766,0
2024-12-14 04:19:29,1,11.96443,1,2,4.075195,0,37.59766,0
2024-12-14 04:19:29,1,11.96443,1,3,3.91197,0,37.59766,0
2024-12-14 04:19:29,2,12.37249,0,1,4.020787,0,229.9805,3
2024-12-14 04:19:29,2,12.37249,0,2,4.10784,0,229.9805,3
2024-12-14 04:19:29,2,12.37249,0,3,4.243862,0,229.9805,3
2024-12-14 04:19:29,3,0,0,1,0,0,127.9297,3
2024-12-14 04:19:29,3,0,0,2,0,0,127.9297,3
2024-12-14 04:19:29,3,0,0,3,0,0,127.9297,3
2024-12-14 04:19:33,1,11.98075,1,1,3.982701,0,37.59766,0
2024-12-14 04:19:33,1,11.98075,1,2,4.080637,0,37.59766,0
2024-12-14 04:19:33,1,11.98075,1,3,3.91741,0,37.59766,0
2024-12-14 04:19:33,2,12.38881,0,1,4.031669,0,214.8438,3
2024-12-14 04:19:33,2,12.38881,0,2,4.107841,0,214.8438,3
2024-12-14 04:19:33,2,12.38881,0,3,4.249302,0,214.8438,3
2024-12-14 04:19:33,3,0,0,1,0,0,133.3008,3
2024-12-14 04:19:33,3,0,0,2,0,0,133.3008,3
2024-12-14 04:19:33,3,0,0,3,8,0,133.3008,3
2024-12-14 04:19:35,1,11.96443,1,1,3.97726,0,37.10938,0
2024-12-14 04:19:35,1,11.96443,1,2,4.086077,0,37.10938,0
2024-12-14 04:19:35,1,11.96443,1,3,3.901088,0,37.10938,0
2024-12-14 04:19:35,2,12.37249,0,1,4.020787,0,214.8438,3
2024-12-14 04:19:35,2,12.37249,0,2,4.10784,0,214.8438,3
2024-12-14 04:19:35,2,12.37249,0,3,4.243862,0,214.8438,3
2024-12-14 04:19:35,3,0,0,1,0,0,9.765625,2
2024-12-14 04:19:35,3,0,0,2,0,0,9.765625,2
2024-12-14 04:19:35,3,0,0,3,0,0,9.765625,2
2024-12-14 04:19:36,1,11.9481,1,1,3.97726,0,37.59766,0
2024-12-14 04:19:36,1,11.9481,1,2,4.075195,0,37.59766,0
2024-12-14 04:19:36,1,11.9481,1,3,3.895648,0,37.59766,0
2024-12-14 04:19:36,2,12.37249,0,1,4.020787,0,211.4258,3
2024-12-14 04:19:36,2,12.37249,0,2,4.10784,0,211.4258,3
2024-12-14 04:19:36,2,12.37249,0,3,4.243862,0,211.4258,3
2024-12-14 04:19:36,3,0,0,1,0,0,130.8594,3
2024-12-14 04:19:36,3,0,0,2,0,0,130.8594,3
2024-12-14 04:19:36,3,0,0,3,0,0,130.8594,3
2024-12-14 04:19:38,1,11.96443,1,1,3.97726,0,38.08594,0
2024-12-14 04:19:38,1,11.96443,1,2,4.075195,0,38.08594,0
2024-12-14 04:19:38,1,11.96443,1,3,3.91197,0,38.08594,0
2024-12-14 04:19:38,2,12.37249,0,1,4.020787,0,232.4219,3
2024-12-14 04:19:38,2,12.37249,0,2,4.10784,0,232.4219,3
2024-12-14 04:19:38,2,12.37249,0,3,4.243862,0,232.4219,3
2024-12-14 04:19:38,3,0,0,1,0,0,46.875,3
2024-12-14 04:19:38,3,0,0,2,0,0,46.875,3
2024-12-14 04:19:38,3,0,0,3,0,0,46.875,3
2024-12-14 04:19:40,1,11.96443,1,1,3.97726,0,37.10938,0
2024-12-14 04:19:40,1,11.96443,1,2,4.075195,0,37.10938,0
2024-12-14 04:19:40,1,11.96443,1,3,3.91197,0,37.10938,0
2024-12-14 04:19:40,2,12.37249,0,1,4.020787,0,225.5859,3
2024-12-14 04:19:40,2,12.37249,0,2,4.10784,0,225.5859,3
2024-12-14 04:19:40,2,12.37249,0,3,4.243862,0,225.5859,3
2024-12-14 04:19:40,3,0,0,1,0,0,22.94922,2
2024-12-14 04:19:40,3,0,0,2,0,0,22.94922,2
2024-12-14 04:19:40,3,0,0,3,0,0,22.94922,2
2024-12-14 04:19:42,1,11.9481,1,1,3.971819,0,37.59766,0
2024-12-14 04:19:42,1,11.9481,1,2,4.080636,0,37.59766,0
2024-12-14 04:19:42,1,11.9481,1,3,3.895648,0,37.59766,0
2024-12-14 04:19:42,2,12.35617,0,1,4.020787,0,190.4297,3
2024-12-14 04:19:42,2,12.35617,0,2,4.096959,0,190.4297,3
2024-12-14 04:19:42,2,12.35617,0,3,4.23842,0,190.4297,3
2024-12-14 04:19:42,3,0,0,1,0,0,103.5156,3
2024-12-14 04:19:42,3,0,0,2,0,0,103.5156,3
2024-12-14 04:19:42,3,0,0,3,0,0,103.5156,3
2024-12-14 04:19:44,1,11.96443,1,1,3.97726,0,37.10938,0
2024-12-14 04:19:44,1,11.96443,1,2,4.086077,0,37.10938,0
2024-12-14 04:19:44,1,11.96443,1,3,3.901088,0,37.10938,0
2024-12-14 04:19:44,2,12.37249,0,1,4.020787,0,238.7695,3
2024-12-14 04:19:44,2,12.37249,0,2,4.10784,0,238.7695,3
2024-12-14 04:19:44,2,12.37249,0,3,4.243862,0,238.7695,3
2024-12-14 04:19:44,3,0,0,1,0,0,84.96094,3
2024-12-14 04:19:44,3,0,0,2,0,0,84.96094,3
2024-12-14 04:19:44,3,0,0,3,0,0,84.96094,3
2024-12-14 04:19:46,1,11.9481,1,1,3.97726,0,37.10938,0
2024-12-14 04:19:46,1,11.9481,1,2,4.075195,0,37.10938,0
2024-12-14 04:19:46,1,11.9481,1,3,3.895648,0,37.10938,0
2024-12-14 04:19:46,2,12.35617,0,1,4.020787,0,184.082,3
2024-12-14 04:19:46,2,12.35617,0,2,4.096959,0,184.082,3
2024-12-14 04:19:46,2,12.35617,0,3,4.23842,0,184.082,3
2024-12-14 04:19:46,3,0,0,1,0,0,63.96484,3
2024-12-14 04:19:46,3,0,0,2,0,0,63.96484,3
2024-12-14 04:19:46,3,0,0,3,0,0,63.96484,3
2024-12-14 04:19:48,1,11.9481,1,1,3.971819,0,37.10938,0
2024-12-14 04:19:48,1,11.9481,1,2,4.080636,0,37.10938,0
2024-12-14 04:19:48,1,11.9481,1,3,3.895648,0,37.10938,0
2024-12-14 04:19:48,2,12.37249,0,1,4.020787,0,209.4727,3
2024-12-14 04:19:48,2,12.37249,0,2,4.10784,0,209.4727,3
2024-12-14 04:19:48,2,12.37249,0,3,4.243862,0,209.4727,3
2024-12-14 04:19:48,3,0,0,1,0,0,131.3477,3
2024-12-14 04:19:48,3,0,0,2,0,0,131.3477,3
2024-12-14 04:19:48,3,0,0,3,0,0,131.3477,3
2024-12-14 04:19:50,1,11.96443,1,1,3.97726,0,37.10938,0
2024-12-14 04:19:50,1,11.96443,1,2,4.075195,0,37.10938,0
2024-12-14 04:19:50,1,11.96443,1,3,3.91197,0,37.10938,0
2024-12-14 04:19:50,2,12.37249,0,1,4.020787,0,232.9102,3
2024-12-14 04:19:50,2,12.37249,0,2,4.10784,0,232.9102,3
2024-12-14 04:19:50,2,12.37249,0,3,4.243862,0,232.9102,3
2024-12-14 04:19:50,3,0,0,1,0,0,43.94531,3
2024-12-14 04:19:50,3,0,0,2,0,0,43.94531,3
2024-12-14 04:19:50,3,0,0,3,0,0,43.94531,3
2024-12-14 04:19:54,1,11.99707,0,1,3.988142,0,42.48047,3
2024-12-14 04:19:54,1,11.99707,0,2,4.086077,0,42.48047,3
2024-12-14 04:19:54,1,11.99707,0,3,3.922852,0,42.48047,3
2024-12-14 04:19:54,2,12.40513,0,1,4.031669,0,206.543,3
2024-12-14 04:19:54,2,12.40513,0,2,4.118722,0,206.543,3
2024-12-14 04:19:54,2,12.40513,0,3,4.254744,0,206.543,3
2024-12-14 04:19:54,3,0,0,1,0,0,129.3945,3
2024-12-14 04:19:54,3,0,0,2,0,0,129.3945,3
2024-12-14 04:19:54,3,0,0,3,0,0,129.3945,3
2024-12-14 04:19:55,1,11.99707,0,1,3.988142,0,44.43359,3
2024-12-14 04:19:55,1,11.99707,0,2,4.096958,0,44.43359,3
2024-12-14 04:19:55,1,11.99707,0,3,3.91197,0,44.43359,3
2024-12-14 04:19:55,2,12.42146,0,1,4.037109,0,234.8633,3
2024-12-14 04:19:55,2,12.42146,0,2,4.124163,0,234.8633,3
2024-12-14 04:19:55,2,12.42146,0,3,4.260184,0,234.8633,3
2024-12-14 04:19:55,3,0,0,1,0,0,68.35938,3
2024-12-14 04:19:55,3,0,0,2,0,0,68.35938,3
2024-12-14 04:19:55,3,0,0,3,0,0,68.35938,3
2024-12-14 04:19:57,1,11.99707,0,1,3.988142,0,41.99219,3
2024-12-14 04:19:57,1,11.99707,0,2,4.086077,0,41.99219,3
2024-12-14 04:19:57,1,11.99707,0,3,3.922852,0,41.99219,3
2024-12-14 04:19:57,2,12.40513,0,1,4.031669,0,197.2656,3
2024-12-14 04:19:57,2,12.40513,0,2,4.118722,0,197.2656,3
2024-12-14 04:19:57,2,12.40513,0,3,4.254744,0,197.2656,3
2024-12-14 04:19:57,3,0,0,1,0,0,106.9336,3
2024-12-14 04:19:57,3,0,0,2,0,0,106.9336,3
2024-12-14 04:19:57,3,0,0,3,0,0,106.9336,3
2024-12-14 04:19:59,1,11.99707,1,1,3.993583,0,39.0625,0
2024-12-14 04:19:59,1,11.99707,1,2,4.091517,0,39.0625,0
2024-12-14 04:19:59,1,11.99707,1,3,3.91197,0,39.0625,0
2024-12-14 04:19:59,2,12.37249,0,1,4.026227,0,217.2852,3
2024-12-14 04:19:59,2,12.37249,0,2,4.102399,0,217.2852,3
2024-12-14 04:19:59,2,12.37249,0,3,4.243862,0,217.2852,3
2024-12-14 04:19:59,3,0,0,1,0,0,20.01953,2
2024-12-14 04:19:59,3,0,0,2,0,0,20.01953,2
2024-12-14 04:19:59,3,0,0,3,0,0,20.01953,2
2024-12-14 04:20:01,1,11.9481,1,1,3.971819,0,38.08594,0
2024-12-14 04:20:01,1,11.9481,1,2,4.080636,0,38.08594,0
2024-12-14 04:20:01,1,11.9481,1,3,3.895648,0,38.08594,0
2024-12-14 04:20:01,2,12.37249,0,1,4.020787,0,187.5,3
2024-12-14 04:20:01,2,12.37249,0,2,4.10784,0,187.5,3
2024-12-14 04:20:01,2,12.37249,0,3,4.243862,0,187.5,3
2024-12-14 04:20:01,3,0,0,1,0,0,80.56641,3
2024-12-14 04:20:01,3,0,0,2,0,0,80.56641,3
2024-12-14 04:20:01,3,0,0,3,0,0,80.56641,3
2024-12-14 04:20:03,1,11.9481,1,1,3.97726,0,38.57422,0
2024-12-14 04:20:03,1,11.9481,1,2,4.075195,0,38.57422,0
2024-12-14 04:20:03,1,11.9481,1,3,3.895648,0,38.57422,0
2024-12-14 04:20:03,2,12.37249,0,1,4.015346,0,189.9414,3
2024-12-14 04:20:03,2,12.37249,0,2,4.102399,0,189.9414,3
2024-12-14 04:20:03,2,12.37249,0,3,4.254744,0,189.9414,3
2024-12-14 04:20:03,3,0,0,1,0,0,46.875,3
2024-12-14 04:20:03,3,0,0,2,0,0,46.875,3
2024-12-14 04:20:03,3,0,0,3,0,0,46.875,3
2024-12-14 04:20:06,1,11.99707,1,1,3.988142,0,36.13281,0
2024-12-14 04:20:06,1,11.99707,1,2,4.096958,0,36.13281,0
2024-12-14 04:20:06,1,11.99707,1,3,3.91197,0,36.13281,0
2024-12-14 04:20:06,2,12.37249,0,1,4.020787,0,201.1719,3
2024-12-14 04:20:06,2,12.37249,0,2,4.10784,0,201.1719,3
2024-12-14 04:20:06,2,12.37249,0,3,4.243862,0,201.1719,3
2024-12-14 04:20:06,3,0,0,1,0,0,115.7227,3
2024-12-14 04:20:06,3,0,0,2,0,0,115.7227,3
2024-12-14 04:20:06,3,0,0,3,0,0,115.7227,3
2024-12-14 04:20:08,1,11.96443,1,1,3.97726,0,37.10938,0
2024-12-14 04:20:08,1,11.96443,1,2,4.075195,0,37.10938,0
2024-12-14 04:20:08,1,11.96443,1,3,3.91197,0,37.10938,0
2024-12-14 04:20:08,2,12.37249,0,1,4.020787,0,235.8398,3
2024-12-14 04:20:08,2,12.37249,0,2,4.10784,0,235.8398,3
2024-12-14 04:20:08,2,12.37249,0,3,4.243862,0,235.8398,3
2024-12-14 04:20:08,3,0,0,1,0,0,79.10156,3
2024-12-14 04:20:08,3,0,0,2,0,0,79.10156,3
2024-12-14 04:20:08,3,0,0,3,0,0,79.10156,3
2024-12-14 04:20:10,1,11.9481,1,1,3.97726,0,36.62109,0
2024-12-14 04:20:10,1,11.9481,1,2,4.075195,0,36.62109,0
2024-12-14 04:20:10,1,11.9481,1,3,3.895648,0,36.62109,0
2024-12-14 04:20:10,2,12.35617,0,1,4.020787,0,186.0352,3
2024-12-14 04:20:10,2,12.35617,0,2,4.10784,0,186.0352,3
2024-12-14 04:20:10,2,12.35617,0,3,4.227539,0,186.0352,3
2024-12-14 04:20:10,3,0,0,1,0,0,28.80859,2
2024-12-14 04:20:10,3,0,0,2,0,0,28.80859,2
2024-12-14 04:20:10,3,0,0,3,0,0,28.80859,2
2024-12-14 04:20:12,1,11.9481,1,1,3.971819,0,36.13281,0
2024-12-14 04:20:12,1,11.9481,1,2,4.080636,0,36.13281,0
2024-12-14 04:20:12,1,11.9481,1,3,3.895648,0,36.13281,0
2024-12-14 04:20:12,2,12.37249,0,1,4.020787,0,212.4023,3
2024-12-14 04:20:12,2,12.37249,0,2,4.10784,0,212.4023,3
2024-12-14 04:20:12,2,12.37249,0,3,4.243862,0,212.4023,3
2024-12-14 04:20:12,3,0,0,1,0,0,130.8594,3
2024-12-14 04:20:12,3,0,0,2,0,0,130.8594,3
2024-12-14 04:20:12,3,0,0,3,0,0,130.8594,3
2024-12-14 04:20:13,1,11.96443,1,1,3.97726,0,36.62109,0
2024-12-14 04:20:13,1,11.96443,1,2,4.086077,0,36.62109,0
2024-12-14 04:20:13,1,11.96443,1,3,3.901088,0,36.62109,0
2024-12-14 04:20:13,2,12.37249,0,1,4.020787,0,231.9336,3
2024-12-14 04:20:13,2,12.37249,0,2,4.10784,0,231.9336,3
2024-12-14 04:20:13,2,12.37249,0,3,4.243862,0,231.9336,3
2024-12-14 04:20:13,3,0,0,1,0,0,32.22656,2
2024-12-14 04:20:13,3,0,0,2,0,0,32.22656,2
2024-12-14 04:20:13,3,0,0,3,0,0,32.22656,2
2024-12-14 04:20:16,1,11.9481,1,1,3.97726,0,37.59766,0
2024-12-14 04:20:16,1,11.9481,1,2,4.075195,0,37.59766,0
2024-12-14 04:20:16,1,11.9481,1,3,3.895648,0,37.59766,0
2024-12-14 04:20:16,2,12.35617,0,1,4.020787,0,197.2656,3
2024-12-14 04:20:16,2,12.35617,0,2,4.096959,0,197.2656,3
2024-12-14 04:20:16,2,12.35617,0,3,4.23842,0,197.2656,3
2024-12-14 04:20:16,3,0,0,1,0,0,109.8633,3
2024-12-14 04:20:16,3,0,0,2,0,0,109.8633,3
2024-12-14 04:20:16,3,0,0,3,0,0,109.8633,3
2024-12-14 04:20:17,1,11.96443,1,1,3.97726,0,39.55078,0
2024-12-14 04:20:17,1,11.96443,1,2,4.075195,0,39.55078,0
2024-12-14 04:20:17,1,11.96443,1,3,3.91197,0,39.55078,0
2024-12-14 04:20:17,2,12.37249,0,1,4.026227,0,240.2344,3
2024-12-14 04:20:17,2,12.37249,0,2,4.102399,0,240.2344,3
2024-12-14 04:20:17,2,12.37249,0,3,4.243862,0,240.2344,3
2024-12-14 04:20:17,3,0,0,1,0,0,108.8867,3
2024-12-14 04:20:17,3,0,0,2,0,0,108.8867,3
2024-12-14 04:20:17,3,0,0,3,0,0,108.8867,3
2024-12-14 04:20:19,1,11.9481,1,1,3.97726,0,31.25,0
2024-12-14 04:20:19,1,11.9481,1,2,4.075195,0,31.25,0
2024-12-14 04:20:19,1,11.9481,1,3,3.895648,0,31.25,0
2024-12-14 04:20:19,2,12.35617,0,1,4.020787,0,198.7305,3
2024-12-14 04:20:19,2,12.35617,0,2,4.10784,0,198.7305,3
2024-12-14 04:20:19,2,12.35617,0,3,4.227539,0,198.7305,3
2024-12-14 04:20:19,3,0,0,1,0,0,21.97266,2
2024-12-14 04:20:19,3,0,0,2,0,0,21.97266,2
2024-12-14 04:20:19,3,0,0,3,0,0,21.97266,2
2024-12-14 04:20:21,1,11.96443,1,1,3.97726,0,31.25,0
2024-12-14 04:20:21,1,11.96443,1,2,4.075195,0,31.25,0
2024-12-14 04:20:21,1,11.96443,1,3,3.91197,0,31.25,0
2024-12-14 04:20:21,2,12.37249,0,1,4.020787,1,224.1211,3
2024-12-14 04:20:21,2,12.37249,0,2,4.10784,0,224.1211,3
2024-12-14 04:20:21,2,12.37249,0,3,4.243862,0,224.1211,3
2024-12-14 04:20:21,3,0,0,1,0,0,19.04297,2
2024-12-14 04:20:21,3,0,0,2,0,0,19.04297,2
2024-12-14 04:20:21,3,0,0,3,0,0,19.04297,2
2024-12-14 04:20:23,1,11.96443,1,1,3.97726,0,33.20313,0
2024-12-14 04:20:23,1,11.96443,1,2,4.075195,0,33.20313,0
2024-12-14 04:20:23,1,11.96443,1,3,3.91197,0,33.20313,0
2024-12-14 04:20:23,2,12.37249,0,1,4.020787,0,236.8164,3
2024-12-14 04:20:23,2,12.37249,0,2,4.10784,0,236.8164,3
2024-12-14 04:20:23,2,12.37249,0,3,4.243862,0,236.8164,3
2024-12-14 04:20:23,3,0,0,1,0,0,72.75391,3
2024-12-14 04:20:23,3,0,0,2,0,0,72.75391,3
2024-12-14 04:20:23,3,0,0,3,0,0,72.75391,3
2024-12-14 04:20:25,1,11.9481,1,1,3.97726,0,33.69141,0
2024-12-14 04:20:25,1,11.9481,1,2,4.075195,0,33.69141,0
2024-12-14 04:20:25,1,11.9481,1,3,3.895648,0,33.69141,0
2024-12-14 04:20:25,2,12.35617,0,1,4.020787,0,189.4531,3
2024-12-14 04:20:25,2,12.35617,0,2,4.096959,0,189.4531,3
2024-12-14 04:20:25,2,12.35617,0,3,4.23842,0,189.4531,3
2024-12-14 04:20:25,3,0,0,1,0,0,39.0625,2
2024-12-14 04:20:25,3,0,0,2,0,0,39.0625,2
2024-12-14 04:20:25,3,0,0,3,0,0,39.0625,2
2024-12-14 04:20:28,1,11.96443,1,1,3.97726,0,33.69141,0
2024-12-14 04:20:28,1,11.96443,1,2,4.086077,0,33.69141,0
2024-12-14 04:20:28,1,11.96443,1,3,3.901088,0,33.69141,0
2024-12-14 04:20:28,2,12.37249,0,1,4.020787,0,235.3516,3
2024-12-14 04:20:28,2,12.37249,0,2,4.10784,0,235.3516,3
2024-12-14 04:20:28,2,12.37249,0,3,4.243862,0,235.3516,3
2024-12-14 04:20:28,3,0,0,1,0,0,87.89063,3
2024-12-14 04:20:28,3,0,0,2,0,0,87.89063,3
2024-12-14 04:20:28,3,0,0,3,0,0,87.89063,3
2024-12-14 04:20:30,1,12.01339,1,1,3.982701,0,33.20313,0
2024-12-14 04:20:30,1,12.01339,1,2,4.080637,0,33.20313,0
2024-12-14 04:20:30,1,12.01339,1,3,3.950055,0,33.20313,0
2024-12-14 04:20:30,2,12.37249,0,1,4.026227,0,187.9883,3
2024-12-14 04:20:30,2,12.37249,0,2,4.102399,0,187.9883,3
2024-12-14 04:20:30,2,12.37249,0,3,4.243862,0,187.9883,3
2024-12-14 04:20:30,3,0,0,1,0,0,41.50391,3
2024-12-14 04:20:30,3,0,0,2,0,0,41.50391,3
2024-12-14 04:20:30,3,0,0,3,0,0,41.50391,3
2024-12-14 04:20:34,1,11.9481,1,1,3.97726,0,0,0
2024-12-14 04:20:34,1,11.9481,1,2,4.075195,0,33.20313,0
2024-12-14 04:20:34,1,11.9481,1,3,3.895648,0,33.20313,0
2024-12-14 04:20:34,2,12.35617,0,1,4.020787,0,196.2891,3
2024-12-14 04:20:34,2,12.35617,0,2,4.10784,0,196.2891,3
2024-12-14 04:20:34,2,12.35617,0,3,4.227539,0,196.2891,3
2024-12-14 04:20:34,3,0,0,1,0,0,16.60156,2
2024-12-14 04:20:34,3,0,0,2,0,0,16.60156,2
2024-12-14 04:20:34,3,0,0,3,0,0,16.60156,2
2024-12-14 04:20:38,1,11.96443,1,1,3.97726,0,33.69141,0
2024-12-14 04:20:38,1,11.96443,1,2,4.075195,0,33.69141,0
2024-12-14 04:20:38,1,11.96443,1,3,3.91197,0,33.69141,0
2024-12-14 04:20:38,2,12.37249,0,1,4.020787,0,231.4453,3
2024-12-14 04:20:38,2,12.37249,0,2,4.10784,0,231.4453,3
2024-12-14 04:20:38,2,12.37249,0,3,4.243862,0,231.4453,3
2024-12-14 04:20:38,3,0,0,1,0,0,45.89844,3
2024-12-14 04:20:38,3,0,0,2,0,0,45.89844,3
2024-12-14 04:20:38,3,0,0,3,0,0,45.89844,3
2024-12-14 04:20:41,1,11.96443,1,1,3.97726,0,33.69141,0
2024-12-14 04:20:41,1,11.96443,1,2,4.075195,0,33.69141,0
2024-12-14 04:20:41,1,11.96443,1,3,3.91197,0,33.69141,0
2024-12-14 04:20:41,2,12.37249,0,1,0,0,0,0
2024-12-14 04:20:41,2,12.37249,0,2,4.10784,0,236.8164,3
2024-12-14 04:20:41,2,12.37249,0,3,4.243862,0,236.8164,3
2024-12-14 04:20:41,3,0,0,1,0,0,97.65625,3
2024-12-14 04:20:41,3,0,0,2,0,0,97.65625,3
2024-12-14 04:20:41,3,0,0,3,0,0,97.65625,3
2024-12-14 04:20:43,1,11.96443,1,1,3.97726,0,36.62109,0
2024-12-14 04:20:43,1,11.96443,1,2,4.075195,0,36.62109,0
2024-12-14 04:20:43,1,11.96443,1,3,3.91197,0,36.62109,0
2024-12-14 04:20:43,2,12.35617,0,1,4.020787,0,193.8477,3
2024-12-14 04:20:43,2,12.35617,0,2,4.096959,0,193.8477,3
2024-12-14 04:20:43,2,12.35617,0,3,4.23842,0,193.8477,3
2024-12-14 04:20:43,3,0,0,1,0,0,20.50781,2
2024-12-14 04:20:43,3,0,0,2,0,0,20.50781,2
2024-12-14 04:20:43,3,0,0,3,0,0,20.50781,2
2024-12-14 04:20:45,1,11.9481,1,1,3.971819,0,39.0625,0
2024-12-14 04:20:45,1,11.9481,1,2,4.080636,0,39.0625,0
2024-12-14 04:20:45,1,11.9481,1,3,3.895648,0,39.0625,0
2024-12-14 04:20:45,2,12.37249,0,1,4.020787,0,211.4258,3
2024-12-14 04:20:45,2,12.37249,0,2,4.10784,0,211.4258,3
2024-12-14 04:20:45,2,12.37249,0,3,4.243862,0,211.4258,3
2024-12-14 04:20:45,3,0,0,1,0,0,126.9531,3
2024-12-14 04:20:45,3,0,0,2,0,0,126.9531,3
2024-12-14 04:20:45,3,0,0,3,0,0,126.9531,3
2024-12-14 04:20:47,1,11.9481,0,1,3.97726,0,42.48047,3
2024-12-14 04:20:47,1,11.9481,0,2,4.096959,0,42.48047,3
2024-12-14 04:20:47,1,11.9481,0,3,3.873884,0,42.48047,3
2024-12-14 04:20:47,2,12.38881,0,1,4.020787,0,223.6328,3
2024-12-14 04:20:47,2,12.38881,0,2,0,0,223.6328,3
2024-12-14 04:20:47,2,12.38881,0,3,4.249302,0,223.6328,3
2024-12-14 04:20:47,3,0,0,1,0,0,78.125,3
2024-12-14 04:20:47,3,0,0,2,0,0,78.125,3
2024-12-14 04:20:47,3,0,0,3,0,0,78.125,3
2024-12-14 04:20:49,1,11.99707,0,1,3.993583,0,42.48047,3
2024-12-14 04:20:49,1,11.99707,0,2,4.091517,0,42.48047,3
2024-12-14 04:20:49,1,11.99707,0,3,3.91197,0,42.48047,3
2024-12-14 04:20:49,2,12.40513,0,1,4.037109,0,265.1367,3
2024-12-14 04:20:49,2,12.40513,0,2,4.113281,0,265.1367,3
2024-12-14 04:20:49,2,12.40513,0,3,4.254744,0,265.1367,3
2024-12-14 04:20:49,3,0,0,1,0,0,34.17969,2
2024-12-14 04:20:49,3,0,0,2,0,0,34.17969,2
2024-12-14 04:20:49,3,0,0,3,0,0,34.17969,2
2024-12-14 04:20:51,1,11.99707,1,1,3.988142,0,39.0625,0
2024-12-14 04:20:51,1,11.99707,1,2,4.086077,0,39.0625,0
2024-12-14 04:20:51,1,11.99707,1,3,3.922852,0,39.0625,0
2024-12-14 04:20:51,2,12.37249,0,1,4.026227,0,221.1914,3
2024-12-14 04:20:51,2,12.37249,0,2,4.102399,0,221.1914,3
2024-12-14 04:20:51,2,12.37249,0,3,4.243862,0,221.1914,3
2024-12-14 04:20:51,3,0,0,1,0,0,125.4883,3
2024-12-14 04:20:51,3,0,0,2,0,0,125.4883,3
2024-12-14 04:20:51,3,0,0,3,0,0,125.4883,3
2024-12-14 04:20:52,1,11.96443,0,1,3.97726,0,41.50391,3
2024-12-14 04:20:52,1,11.96443,0,2,4.075195,0,41.50391,3
2024-12-14 04:20:52,1,11.96443,0,3,3.91197,0,41.50391,3
2024-12-14 04:20:52,2,12.38881,0,1,4.026227,0,231.4453,3
2024-12-14 04:20:52,2,12.38881,0,2,4.113282,0,231.4453,3
2024-12-14 04:20:52,2,12.38881,0,3,4.249302,0,231.4453,3
2024-12-14 04:20:52,3,0,0,1,0,0,44.43359,3
2024-12-14 04:20:52,3,0,0,2,0,0,44.43359,3
2024-12-14 04:20:52,3,0,0,3,0,0,44.43359,3
2024-12-14 04:20:56,1,11.99707,0,1,3.988142,0,41.01563,3
2024-12-14 04:20:56,1,11.99707,0,2,4.096958,0,41.01563,3
2024-12-14 04:20:56,1,11.99707,0,3,3.91197,0,41.01563,3
